model,training_population,training_p_noise,test_opponent,episodes,n_rounds,p_noise,observation_mode,history_length,mean_reward,std_reward,mean_reward_per_round,mean_cooperation_rate,mean_defection_rate
q_agent_population_mixed_pnoise0p2_seed1,mixed,0.2,generous_tft,100,200,0.05,last_n,3,472.87,19.27467509453791,2.36435,0.45135000000000003,0.54865
q_agent_population_mixed_pnoise0p2_seed1,mixed,0.2,alld,100,200,0.05,last_n,3,166.36,11.004108323712558,0.8318000000000001,0.33390000000000003,0.6660999999999998
q_agent_population_mixed_pnoise0p2_seed1,mixed,0.2,soft_majo,100,200,0.05,last_n,3,578.58,231.2251361768439,2.8929,0.5295,0.4705
q_agent_population_mixed_pnoise0p2_seed1,mixed,0.2,hard_majo,100,200,0.05,last_n,3,261.06,200.57142468457465,1.3053,0.37685,0.62315
q_agent_population_mixed_pnoise0p2_seed1,mixed,0.2,joss,100,200,0.05,last_n,3,400.18,20.149133976426878,2.0009,0.42215,0.57785
q_agent_population_mixed_pnoise0p2_seed1,mixed,0.2,soft_joss,100,200,0.05,last_n,3,412.33,20.683353209767514,2.0616499999999998,0.41479999999999995,0.5852
q_agent_population_mixed_pnoise0p2_seed1,mixed,0.2,prober,100,200,0.05,last_n,3,427.91,19.014781092613187,2.1395500000000003,0.41495,0.5850500000000001
q_agent_population_mixed_pnoise0p2_seed1,mixed,0.2,prober_3,100,200,0.05,last_n,3,410.29,63.67892822590531,2.05145,0.41185000000000005,0.58815
q_agent_population_mixed_pnoise0p2_seed1,mixed,0.2,hard_prober,100,200,0.05,last_n,3,416.87,59.05584729728293,2.08435,0.41335,0.5866500000000001
q_agent_population_mixed_pnoise0p2_seed1,mixed,0.2,tft,100,200,0.1,last_n,3,438.63,19.278306460890178,2.19315,0.4362,0.5638000000000001
q_agent_population_mixed_pnoise0p2_seed1,mixed,0.2,mist,100,200,0.1,last_n,3,436.1,19.02761151589973,2.1805000000000003,0.43099999999999994,0.5690000000000001
q_agent_population_mixed_pnoise0p2_seed1,mixed,0.2,tftt,100,200,0.1,last_n,3,596.58,18.39955434242906,2.9829000000000003,0.5433,0.45669999999999994
q_agent_population_mixed_pnoise0p2_seed1,mixed,0.2,hard_tft,100,200,0.1,last_n,3,237.94,19.500676911327975,1.1897,0.39055,0.60945
q_agent_population_mixed_pnoise0p2_seed1,mixed,0.2,generous_tft,100,200,0.1,last_n,3,473.22,23.852706345402403,2.3661000000000003,0.46020000000000005,0.5398
q_agent_population_mixed_pnoise0p2_seed1,mixed,0.2,alld,100,200,0.1,last_n,3,195.63,15.622198948931612,0.97815,0.361,0.639
q_agent_population_mixed_pnoise0p2_seed1,mixed,0.2,soft_majo,100,200,0.1,last_n,3,490.07,228.41121929537525,2.45035,0.508,0.49199999999999994
q_agent_population_mixed_pnoise0p2_seed1,mixed,0.2,hard_majo,100,200,0.1,last_n,3,316.16,198.73075856545208,1.5808000000000002,0.41705,0.5829500000000001
q_agent_population_mixed_pnoise0p2_seed1,mixed,0.2,joss,100,200,0.1,last_n,3,414.17,20.005526736379625,2.07085,0.4444000000000001,0.5556
q_agent_population_mixed_pnoise0p2_seed1,mixed,0.2,soft_joss,100,200,0.1,last_n,3,429.68,18.781309858473662,2.1484,0.4398499999999999,0.56015
q_agent_population_mixed_pnoise0p2_seed1,mixed,0.2,prober,100,200,0.1,last_n,3,432.64,43.85989512071364,2.1632,0.42755000000000004,0.57245
q_agent_population_mixed_pnoise0p2_seed1,mixed,0.2,prober_3,100,200,0.1,last_n,3,396.37,93.79015460057629,1.9818500000000001,0.4201,0.5799
q_agent_population_mixed_pnoise0p2_seed1,mixed,0.2,hard_prober,100,200,0.1,last_n,3,411.41,80.29571532778073,2.0570500000000003,0.42495000000000005,0.57505
q_agent_population_mixed_pnoise0p2_seed1,mixed,0.2,tft,100,200,0.2,last_n,3,453.5,22.388166517158123,2.2675,0.47340000000000004,0.5266
q_agent_population_mixed_pnoise0p2_seed1,mixed,0.2,mist,100,200,0.2,last_n,3,449.03,23.222598907099094,2.2451499999999998,0.47085,0.52915
q_agent_population_mixed_pnoise0p2_seed1,mixed,0.2,tftt,100,200,0.2,last_n,3,557.87,22.67626732952317,2.78935,0.54675,0.45325000000000004
q_agent_population_mixed_pnoise0p2_seed1,mixed,0.2,hard_tft,100,200,0.2,last_n,3,298.31,21.34324014764394,1.49155,0.42330000000000007,0.5767
q_agent_population_mixed_pnoise0p2_seed1,mixed,0.2,generous_tft,100,200,0.2,last_n,3,470.59,20.425520801193787,2.35295,0.4902,0.5098
q_agent_population_mixed_pnoise0p2_seed1,mixed,0.2,alld,100,200,0.2,last_n,3,256.46,20.009707644041182,1.2823,0.41350000000000003,0.5864999999999999
q_agent_population_mixed_pnoise0p2_seed1,mixed,0.2,soft_majo,100,200,0.2,last_n,3,459.26,165.17146363703387,2.2963,0.5093,0.4907000000000001
q_agent_population_mixed_pnoise0p2_seed1,mixed,0.2,hard_majo,100,200,0.2,last_n,3,394.09,157.2618895346231,1.9704499999999998,0.4840499999999999,0.51595
q_agent_population_mixed_pnoise0p2_seed1,mixed,0.2,joss,100,200,0.2,last_n,3,428.81,21.725420594317615,2.14405,0.4746999999999999,0.5253000000000001
q_agent_population_mixed_pnoise0p2_seed1,mixed,0.2,soft_joss,100,200,0.2,last_n,3,440.86,23.474249721769596,2.2043,0.47155,0.52845
q_agent_population_mixed_pnoise0p2_seed1,mixed,0.2,prober,100,200,0.2,last_n,3,442.7,48.49628851778247,2.2135,0.46515,0.53485
q_agent_population_mixed_pnoise0p2_seed1,mixed,0.2,prober_3,100,200,0.2,last_n,3,395.64,89.03836476485853,1.9782,0.45075,0.54925
q_agent_population_mixed_pnoise0p2_seed1,mixed,0.2,hard_prober,100,200,0.2,last_n,3,422.99,72.44839473721969,2.11495,0.46235000000000004,0.5376500000000001
q_agent_population_mixed_pnoise0p2_seed2,mixed,0.2,tft,100,200,0.0,last_n,3,387.0,0.0,1.935,0.35499999999999987,0.645
q_agent_population_mixed_pnoise0p2_seed2,mixed,0.2,mist,100,200,0.0,last_n,3,382.0,0.0,1.91,0.3500000000000001,0.6500000000000001
q_agent_population_mixed_pnoise0p2_seed2,mixed,0.2,tftt,100,200,0.0,last_n,3,617.0,0.0,3.085,0.44500000000000006,0.5549999999999999
q_agent_population_mixed_pnoise0p2_seed2,mixed,0.2,hard_tft,100,200,0.0,last_n,3,176.0,0.0,0.88,0.35499999999999987,0.645
q_agent_population_mixed_pnoise0p2_seed2,mixed,0.2,generous_tft,100,200,0.0,last_n,3,451.85,20.099440290714565,2.25925,0.39675000000000005,0.60325
q_agent_population_mixed_pnoise0p2_seed2,mixed,0.2,alld,100,200,0.0,last_n,3,128.0,0.0,0.64,0.35999999999999993,0.6399999999999999
q_agent_population_mixed_pnoise0p2_seed2,mixed,0.2,soft_majo,100,200,0.0,last_n,3,134.0,0.0,0.67,0.3500000000000001,0.6500000000000001
q_agent_population_mixed_pnoise0p2_seed2,mixed,0.2,hard_majo,100,200,0.0,last_n,3,720.0,0.0,3.6,0.605,0.39500000000000013
q_agent_population_mixed_pnoise0p2_seed2,mixed,0.2,joss,100,200,0.0,last_n,3,364.91,15.444154233884095,1.8245500000000001,0.3599,0.6401
q_agent_population_mixed_pnoise0p2_seed2,mixed,0.2,soft_joss,100,200,0.0,last_n,3,377.86,11.197338969594517,1.8893,0.3629500000000001,0.63705
q_agent_population_mixed_pnoise0p2_seed2,mixed,0.2,prober,100,200,0.0,last_n,3,408.0,0.0,2.04,0.39500000000000013,0.605
q_agent_population_mixed_pnoise0p2_seed2,mixed,0.2,prober_3,100,200,0.0,last_n,3,392.0,0.0,1.96,0.36500000000000016,0.6349999999999998
q_agent_population_mixed_pnoise0p2_seed2,mixed,0.2,hard_prober,100,200,0.0,last_n,3,406.0,0.0,2.03,0.3999999999999999,0.6
q_agent_population_mixed_pnoise0p2_seed2,mixed,0.2,tft,100,200,0.05,last_n,3,414.21,16.540432279719898,2.07105,0.3878500000000001,0.6121499999999999
q_agent_population_mixed_pnoise0p2_seed2,mixed,0.2,mist,100,200,0.05,last_n,3,410.73,17.468173917155738,2.05365,0.38505,0.61495
q_agent_population_mixed_pnoise0p2_seed2,mixed,0.2,tftt,100,200,0.05,last_n,3,606.15,18.549056579783244,3.03075,0.49015000000000003,0.50985
q_agent_population_mixed_pnoise0p2_seed2,mixed,0.2,hard_tft,100,200,0.05,last_n,3,210.38,16.897206869775847,1.0519,0.38544999999999996,0.6145499999999999
q_agent_population_mixed_pnoise0p2_seed2,mixed,0.2,generous_tft,100,200,0.05,last_n,3,459.34,16.6530597789115,2.2967,0.4115,0.5884999999999999
q_agent_population_mixed_pnoise0p2_seed2,mixed,0.2,alld,100,200,0.05,last_n,3,156.04,12.322272517681144,0.7802,0.3883999999999999,0.6116000000000001
q_agent_population_mixed_pnoise0p2_seed2,mixed,0.2,soft_majo,100,200,0.05,last_n,3,290.52,220.4951917843108,1.4526,0.42450000000000004,0.5755
q_agent_population_mixed_pnoise0p2_seed2,mixed,0.2,hard_majo,100,200,0.05,last_n,3,395.87,258.33488556522906,1.97935,0.47394999999999987,0.52605
q_agent_population_mixed_pnoise0p2_seed2,mixed,0.2,joss,100,200,0.05,last_n,3,388.37,19.918662103665497,1.94185,0.3917499999999999,0.6082500000000001
q_agent_population_mixed_pnoise0p2_seed2,mixed,0.2,soft_joss,100,200,0.05,last_n,3,402.52,16.87333991834456,2.0126,0.39485000000000015,0.60515
q_agent_population_mixed_pnoise0p2_seed2,mixed,0.2,prober,100,200,0.05,last_n,3,419.59,16.849388712947423,2.09795,0.39699999999999996,0.6030000000000001
q_agent_population_mixed_pnoise0p2_seed2,mixed,0.2,prober_3,100,200,0.05,last_n,3,408.83,47.052960586981136,2.04415,0.39465000000000006,0.6053499999999999
q_agent_population_mixed_pnoise0p2_seed2,mixed,0.2,hard_prober,100,200,0.05,last_n,3,408.37,46.498742993762754,2.04185,0.39880000000000004,0.6012
q_agent_population_mixed_pnoise0p2_seed2,mixed,0.2,tft,100,200,0.1,last_n,3,431.36,21.01024511994089,2.1568,0.41969999999999996,0.5803
q_agent_population_mixed_pnoise0p2_seed2,mixed,0.2,mist,100,200,0.1,last_n,3,428.14,21.445754824673344,2.1407,0.42045,0.57955
q_agent_population_mixed_pnoise0p2_seed2,mixed,0.2,tftt,100,200,0.1,last_n,3,592.98,22.061722507546868,2.9649,0.5091500000000001,0.49085
q_agent_population_mixed_pnoise0p2_seed2,mixed,0.2,hard_tft,100,200,0.1,last_n,3,242.85,19.01229865113632,1.21425,0.41555,0.58445
q_agent_population_mixed_pnoise0p2_seed2,mixed,0.2,generous_tft,100,200,0.1,last_n,3,468.24,21.584309115651582,2.3412,0.4359,0.5640999999999999
q_agent_population_mixed_pnoise0p2_seed2,mixed,0.2,alld,100,200,0.1,last_n,3,186.85,16.504772037201846,0.93425,0.41325,0.58675
q_agent_population_mixed_pnoise0p2_seed2,mixed,0.2,soft_majo,100,200,0.1,last_n,3,390.58,226.02779386615268,1.9528999999999999,0.4738,0.5262
q_agent_population_mixed_pnoise0p2_seed2,mixed,0.2,hard_majo,100,200,0.1,last_n,3,374.85,220.0373775066409,1.8742500000000002,0.4738,0.5261999999999999
q_agent_population_mixed_pnoise0p2_seed2,mixed,0.2,joss,100,200,0.1,last_n,3,408.08,21.048838447762385,2.0404,0.4224,0.5776
q_agent_population_mixed_pnoise0p2_seed2,mixed,0.2,soft_joss,100,200,0.1,last_n,3,417.15,19.368208487105875,2.08575,0.42074999999999996,0.57925
q_agent_population_mixed_pnoise0p2_seed2,mixed,0.2,prober,100,200,0.1,last_n,3,431.51,40.67738806757386,2.15755,0.42745000000000005,0.57255
q_agent_population_mixed_pnoise0p2_seed2,mixed,0.2,prober_3,100,200,0.1,last_n,3,407.9,77.35651233089558,2.0395,0.42605000000000004,0.5739500000000001
q_agent_population_mixed_pnoise0p2_seed2,mixed,0.2,hard_prober,100,200,0.1,last_n,3,415.26,65.46626917734048,2.0763,0.42519999999999997,0.5748000000000001
q_agent_population_mixed_pnoise0p2_seed2,mixed,0.2,tft,100,200,0.2,last_n,3,445.99,22.296410024934506,2.22995,0.45655000000000007,0.5434499999999999
q_agent_population_mixed_pnoise0p2_seed2,mixed,0.2,mist,100,200,0.2,last_n,3,443.5,22.31255252094659,2.2175,0.45765000000000006,0.5423499999999999
q_agent_population_mixed_pnoise0p2_seed2,mixed,0.2,tftt,100,200,0.2,last_n,3,552.7,22.57011298155151,2.7635,0.52345,0.4765500000000001
q_agent_population_mixed_pnoise0p2_seed2,mixed,0.2,hard_tft,100,200,0.2,last_n,3,301.12,21.67868999732225,1.5056,0.44465,0.55535
q_agent_population_mixed_pnoise0p2_seed2,mixed,0.2,generous_tft,100,200,0.2,last_n,3,469.05,23.04707139746827,2.34525,0.47430000000000005,0.5257
q_agent_population_mixed_pnoise0p2_seed2,mixed,0.2,alld,100,200,0.2,last_n,3,252.4,20.332732231552157,1.262,0.4434999999999999,0.5565000000000001
q_agent_population_mixed_pnoise0p2_seed2,mixed,0.2,soft_majo,100,200,0.2,last_n,3,449.12,165.08399559012378,2.2456,0.5075,0.4925
q_agent_population_mixed_pnoise0p2_seed2,mixed,0.2,hard_majo,100,200,0.2,last_n,3,430.35,162.39392691846575,2.1517500000000003,0.5047999999999999,0.49520000000000003
q_agent_population_mixed_pnoise0p2_seed2,mixed,0.2,joss,100,200,0.2,last_n,3,424.95,20.42516829796024,2.12475,0.4499,0.5501
q_agent_population_mixed_pnoise0p2_seed2,mixed,0.2,soft_joss,100,200,0.2,last_n,3,435.6,22.659214461229677,2.178,0.45469999999999994,0.5453000000000001
q_agent_population_mixed_pnoise0p2_seed2,mixed,0.2,prober,100,200,0.2,last_n,3,432.58,56.96440643068266,2.1629,0.4574,0.5426000000000001
q_agent_population_mixed_pnoise0p2_seed2,mixed,0.2,prober_3,100,200,0.2,last_n,3,409.37,79.46391067648256,2.04685,0.4543000000000001,0.5457
q_agent_population_mixed_pnoise0p2_seed2,mixed,0.2,hard_prober,100,200,0.2,last_n,3,422.48,67.65463472667633,2.1124,0.4574000000000001,0.5426
q_agent_population_mixed_pnoise0p2_seed3,mixed,0.2,tft,100,200,0.0,last_n,3,368.0,0.0,1.84,0.31500000000000006,0.6850000000000003
q_agent_population_mixed_pnoise0p2_seed3,mixed,0.2,mist,100,200,0.0,last_n,3,379.0,0.0,1.895,0.34499999999999986,0.6550000000000001
q_agent_population_mixed_pnoise0p2_seed3,mixed,0.2,tftt,100,200,0.0,last_n,3,642.0,0.0,3.21,0.5349999999999999,0.4650000000000001
q_agent_population_mixed_pnoise0p2_seed3,mixed,0.2,hard_tft,100,200,0.0,last_n,3,169.0,0.0,0.845,0.35499999999999987,0.645
q_agent_population_mixed_pnoise0p2_seed3,mixed,0.2,generous_tft,100,200,0.0,last_n,3,445.83,19.859534234216067,2.2291499999999997,0.3873500000000001,0.6126499999999999
q_agent_population_mixed_pnoise0p2_seed3,mixed,0.2,alld,100,200,0.0,last_n,3,134.0,0.0,0.67,0.33,0.6700000000000002
q_agent_population_mixed_pnoise0p2_seed3,mixed,0.2,soft_majo,100,200,0.0,last_n,3,142.0,0.0,0.71,0.30999999999999994,0.6899999999999997
q_agent_population_mixed_pnoise0p2_seed3,mixed,0.2,hard_majo,100,200,0.0,last_n,3,153.0,0.0,0.765,0.3350000000000001,0.6650000000000003
q_agent_population_mixed_pnoise0p2_seed3,mixed,0.2,joss,100,200,0.0,last_n,3,352.97,12.420511261618824,1.76485,0.33585,0.66415
q_agent_population_mixed_pnoise0p2_seed3,mixed,0.2,soft_joss,100,200,0.0,last_n,3,359.68,10.697551121635268,1.7984,0.3236,0.6764
q_agent_population_mixed_pnoise0p2_seed3,mixed,0.2,prober,100,200,0.0,last_n,3,376.0,0.0,1.88,0.32500000000000007,0.6749999999999998
q_agent_population_mixed_pnoise0p2_seed3,mixed,0.2,prober_3,100,200,0.0,last_n,3,382.0,0.0,1.91,0.34499999999999986,0.6550000000000001
q_agent_population_mixed_pnoise0p2_seed3,mixed,0.2,hard_prober,100,200,0.0,last_n,3,398.0,0.0,1.99,0.39000000000000007,0.6100000000000001
q_agent_population_mixed_pnoise0p2_seed3,mixed,0.2,tft,100,200,0.05,last_n,3,411.42,22.679585534131792,2.0571,0.38330000000000003,0.6166999999999999
q_agent_population_mixed_pnoise0p2_seed3,mixed,0.2,mist,100,200,0.05,last_n,3,412.63,21.726322744541932,2.06315,0.3946499999999999,0.6053499999999999
q_agent_population_mixed_pnoise0p2_seed3,mixed,0.2,tftt,100,200,0.05,last_n,3,621.98,20.913144192110376,3.1099,0.546,0.45399999999999996
q_agent_population_mixed_pnoise0p2_seed3,mixed,0.2,hard_tft,100,200,0.05,last_n,3,206.46,17.729873095992538,1.0323,0.3676499999999999,0.6323500000000001
q_agent_population_mixed_pnoise0p2_seed3,mixed,0.2,generous_tft,100,200,0.05,last_n,3,459.0,24.243349603551074,2.295,0.41775,0.5822499999999999
q_agent_population_mixed_pnoise0p2_seed3,mixed,0.2,alld,100,200,0.05,last_n,3,161.8,11.171392035015153,0.809,0.3566,0.6433999999999999
q_agent_population_mixed_pnoise0p2_seed3,mixed,0.2,soft_majo,100,200,0.05,last_n,3,254.75,193.20540235718047,1.27375,0.381,0.619
q_agent_population_mixed_pnoise0p2_seed3,mixed,0.2,hard_majo,100,200,0.05,last_n,3,286.94,213.24904782905833,1.4347,0.4087999999999999,0.5912000000000001
q_agent_population_mixed_pnoise0p2_seed3,mixed,0.2,joss,100,200,0.05,last_n,3,388.14,18.72913238780697,1.9406999999999999,0.38670000000000004,0.6133
q_agent_population_mixed_pnoise0p2_seed3,mixed,0.2,soft_joss,100,200,0.05,last_n,3,400.94,20.917370771681604,2.0047,0.38425,0.61575
q_agent_population_mixed_pnoise0p2_seed3,mixed,0.2,prober,100,200,0.05,last_n,3,410.78,40.72360003732479,2.0539,0.38659999999999994,0.6134
q_agent_population_mixed_pnoise0p2_seed3,mixed,0.2,prober_3,100,200,0.05,last_n,3,408.81,48.23871785194959,2.04405,0.3954999999999999,0.6045
q_agent_population_mixed_pnoise0p2_seed3,mixed,0.2,hard_prober,100,200,0.05,last_n,3,418.79,22.657579305830534,2.09395,0.40504999999999997,0.59495
q_agent_population_mixed_pnoise0p2_seed3,mixed,0.2,tft,100,200,0.1,last_n,3,433.17,21.560637745669773,2.1658500000000003,0.4163000000000001,0.5836999999999999
q_agent_population_mixed_pnoise0p2_seed3,mixed,0.2,mist,100,200,0.1,last_n,3,430.53,21.090497860410977,2.15265,0.4226499999999999,0.57735
q_agent_population_mixed_pnoise0p2_seed3,mixed,0.2,tftt,100,200,0.1,last_n,3,594.8,21.62452311612906,2.9739999999999998,0.53955,0.4604500000000001
q_agent_population_mixed_pnoise0p2_seed3,mixed,0.2,hard_tft,100,200,0.1,last_n,3,241.67,21.088411509641976,1.20835,0.3888,0.6112000000000001
q_agent_population_mixed_pnoise0p2_seed3,mixed,0.2,generous_tft,100,200,0.1,last_n,3,468.08,23.486029890128304,2.3404,0.44184999999999997,0.5581499999999999
q_agent_population_mixed_pnoise0p2_seed3,mixed,0.2,alld,100,200,0.1,last_n,3,193.16,15.254323977154806,0.9658,0.37415000000000015,0.6258499999999999
q_agent_population_mixed_pnoise0p2_seed3,mixed,0.2,soft_majo,100,200,0.1,last_n,3,351.89,212.71412247427298,1.75945,0.4364999999999999,0.5635000000000001
q_agent_population_mixed_pnoise0p2_seed3,mixed,0.2,hard_majo,100,200,0.1,last_n,3,332.48,202.59311340714422,1.6624,0.43945000000000006,0.5605499999999999
q_agent_population_mixed_pnoise0p2_seed3,mixed,0.2,joss,100,200,0.1,last_n,3,407.17,20.29830288472413,2.03585,0.41759999999999997,0.5824
q_agent_population_mixed_pnoise0p2_seed3,mixed,0.2,soft_joss,100,200,0.1,last_n,3,418.19,19.528796685920003,2.09095,0.41784999999999994,0.5821500000000001
q_agent_population_mixed_pnoise0p2_seed3,mixed,0.2,prober,100,200,0.1,last_n,3,421.95,59.56078827550891,2.10975,0.4147,0.5853
q_agent_population_mixed_pnoise0p2_seed3,mixed,0.2,prober_3,100,200,0.1,last_n,3,412.51,73.82174408668492,2.06255,0.42025000000000007,0.57975
q_agent_population_mixed_pnoise0p2_seed3,mixed,0.2,hard_prober,100,200,0.1,last_n,3,430.58,39.553300747219566,2.1529,0.4261000000000001,0.5739000000000001
q_agent_population_mixed_pnoise0p2_seed3,mixed,0.2,tft,100,200,0.2,last_n,3,447.46,17.6081912756535,2.2373,0.46315000000000006,0.53685
q_agent_population_mixed_pnoise0p2_seed3,mixed,0.2,mist,100,200,0.2,last_n,3,444.79,20.164967146018363,2.2239500000000003,0.46610000000000007,0.5338999999999999
q_agent_population_mixed_pnoise0p2_seed3,mixed,0.2,tftt,100,200,0.2,last_n,3,555.47,23.38352197595563,2.77735,0.5387,0.46130000000000004
q_agent_population_mixed_pnoise0p2_seed3,mixed,0.2,hard_tft,100,200,0.2,last_n,3,299.12,22.040998162515233,1.4956,0.42940000000000006,0.5706
q_agent_population_mixed_pnoise0p2_seed3,mixed,0.2,generous_tft,100,200,0.2,last_n,3,469.43,19.516277821346982,2.34715,0.47225000000000006,0.5277499999999999
q_agent_population_mixed_pnoise0p2_seed3,mixed,0.2,alld,100,200,0.2,last_n,3,256.17,19.916854671358124,1.28085,0.4195,0.5805
q_agent_population_mixed_pnoise0p2_seed3,mixed,0.2,soft_majo,100,200,0.2,last_n,3,438.69,164.44675095604657,2.19345,0.5073000000000001,0.49269999999999997
q_agent_population_mixed_pnoise0p2_seed3,mixed,0.2,hard_majo,100,200,0.2,last_n,3,395.51,161.18079879439736,1.97755,0.4844999999999999,0.5155000000000001
q_agent_population_mixed_pnoise0p2_seed3,mixed,0.2,joss,100,200,0.2,last_n,3,425.14,22.262982729185232,2.1257,0.4533,0.5467
q_agent_population_mixed_pnoise0p2_seed3,mixed,0.2,soft_joss,100,200,0.2,last_n,3,437.24,20.68918558087775,2.1862,0.45829999999999993,0.5417000000000001
q_agent_population_mixed_pnoise0p2_seed3,mixed,0.2,prober,100,200,0.2,last_n,3,436.77,50.38171394464464,2.18385,0.46375,0.53625
q_agent_population_mixed_pnoise0p2_seed3,mixed,0.2,prober_3,100,200,0.2,last_n,3,411.65,77.68041902564636,2.0582499999999997,0.456,0.544
q_agent_population_mixed_pnoise0p2_seed3,mixed,0.2,hard_prober,100,200,0.2,last_n,3,440.62,39.798185888304,2.2031,0.46074999999999994,0.53925
q_agent_population_reciprocal_pnoise0p05_seed1,reciprocal,0.05,tft,100,200,0.0,last_n,3,483.0,0.0,2.415,0.5700000000000001,0.43
q_agent_population_reciprocal_pnoise0p05_seed1,reciprocal,0.05,mist,100,200,0.0,last_n,3,480.0,0.0,2.4,0.5700000000000001,0.43
q_agent_population_reciprocal_pnoise0p05_seed1,reciprocal,0.05,tftt,100,200,0.0,last_n,3,612.0,0.0,3.06,0.4200000000000001,0.58
q_agent_population_reciprocal_pnoise0p05_seed1,reciprocal,0.05,hard_tft,100,200,0.0,last_n,3,234.0,0.0,1.17,0.475,0.525
q_agent_population_reciprocal_pnoise0p05_seed1,reciprocal,0.05,generous_tft,100,200,0.0,last_n,3,507.26,12.04127900183365,2.5362999999999998,0.5549000000000001,0.4451
q_agent_population_reciprocal_pnoise0p05_seed1,reciprocal,0.05,alld,100,200,0.0,last_n,3,116.0,0.0,0.58,0.4200000000000001,0.58
q_agent_population_reciprocal_pnoise0p05_seed1,reciprocal,0.05,soft_majo,100,200,0.0,last_n,3,142.0,0.0,0.71,0.44,0.5600000000000003
q_agent_population_reciprocal_pnoise0p05_seed1,reciprocal,0.05,hard_majo,100,200,0.0,last_n,3,511.0,0.0,2.555,0.48,0.52
q_agent_population_reciprocal_pnoise0p05_seed1,reciprocal,0.05,joss,100,200,0.0,last_n,3,435.35,16.27659362397427,2.17675,0.5422500000000001,0.45775
q_agent_population_reciprocal_pnoise0p05_seed1,reciprocal,0.05,soft_joss,100,200,0.0,last_n,3,458.04,15.53120729370386,2.2902,0.55235,0.44765
q_agent_population_reciprocal_pnoise0p05_seed1,reciprocal,0.05,prober,100,200,0.0,last_n,3,483.0,0.0,2.415,0.5700000000000001,0.43
